"game_pk","game_date","season","game_type","home_team","away_team","venue_id","venue_name"
413912,2015-04-26,2015,"R","LOSANGELESANGELS","TEXASRANGERS",1,"Angel Stadium of Anaheim"
413907,2015-04-26,2015,"R","SEATTLEMARINERS","MINNESOTATWINS",680,"Safeco Field"
413902,2015-04-25,2015,"R","CINCINNATIREDS","CHICAGOCUBS",2602,"Great American Ball Park"
413905,2015-04-25,2015,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"U.S. Cellular Field"
413918,2015-04-26,2015,"R","DETROITTIGERS","CLEVELANDINDIANS",2394,"Comerica Park"
413917,2015-04-26,2015,"R","CINCINNATIREDS","CHICAGOCUBS",2602,"Great American Ball Park"
413928,2015-04-26,2015,"R","TAMPABAYRAYS","TORONTOBLUEJAYS",12,"Tropicana Field"
413929,2015-04-26,2015,"R","MIAMIMARLINS","WASHINGTONNATIONALS",4169,"Marlins Park"
413916,2015-04-26,2015,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
413915,2015-04-26,2015,"R","PHILADELPHIAPHILLIES","ATLANTABRAVES",2681,"Citizens Bank Park"
413920,2015-04-26,2015,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"U.S. Cellular Field"
413926,2015-04-26,2015,"R","MILWAUKEEBREWERS","STLOUISCARDINALS",32,"Miller Park"
413927,2015-04-26,2015,"R","LOSANGELESANGELS","TEXASRANGERS",1,"Angel Stadium of Anaheim"
413919,2015-04-26,2015,"R","OAKLANDATHLETICS","HOUSTONASTROS",10,"O.co Coliseum"
413924,2015-04-26,2015,"R","ARIZONADIAMONDBACKS","PITTSBURGHPIRATES",15,"Chase Field"
413921,2015-04-26,2015,"R","SANDIEGOPADRES","LOSANGELESDODGERS",2680,"Petco Park"
413922,2015-04-26,2015,"R","SEATTLEMARINERS","MINNESOTATWINS",680,"Safeco Field"
413923,2015-04-27,2015,"R","NEWYORKYANKEES","NEWYORKMETS",3313,"Yankee Stadium"
413925,2015-04-26,2015,"R","COLORADOROCKIES","SANFRANCISCOGIANTS",19,"Coors Field"
413934,2015-04-27,2015,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
413942,2015-04-27,2015,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
413941,2015-04-27,2015,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
413943,2015-04-27,2015,"R","ATLANTABRAVES","WASHINGTONNATIONALS",16,"Turner Field"
413936,2015-04-27,2015,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
413935,2015-04-27,2015,"R","CINCINNATIREDS","MILWAUKEEBREWERS",2602,"Great American Ball Park"
413938,2015-04-28,2015,"R","CHICAGOCUBS","PITTSBURGHPIRATES",17,"Wrigley Field"
413939,2015-04-28,2015,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
413932,2015-04-28,2015,"R","MINNESOTATWINS","DETROITTIGERS",3312,"Target Field"
413937,2015-04-28,2015,"R","STLOUISCARDINALS","PHILADELPHIAPHILLIES",2889,"Busch Stadium"
413931,2015-04-28,2015,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
413933,2015-04-28,2015,"R","SANDIEGOPADRES","HOUSTONASTROS",2680,"Petco Park"
413940,2015-04-28,2015,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
413930,2015-04-27,2015,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
413949,2015-04-28,2015,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
413957,2015-04-28,2015,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
413956,2015-04-28,2015,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
413958,2015-04-28,2015,"R","ATLANTABRAVES","WASHINGTONNATIONALS",16,"Turner Field"
413951,2015-04-28,2015,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
413950,2015-04-28,2015,"R","CINCINNATIREDS","MILWAUKEEBREWERS",2602,"Great American Ball Park"
413953,2015-04-29,2015,"R","CHICAGOCUBS","PITTSBURGHPIRATES",17,"Wrigley Field"
413954,2015-04-29,2015,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
413947,2015-04-29,2015,"R","MINNESOTATWINS","DETROITTIGERS",3312,"Target Field"
413952,2015-04-29,2015,"R","STLOUISCARDINALS","PHILADELPHIAPHILLIES",2889,"Busch Stadium"
413946,2015-04-29,2015,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
413944,2015-04-29,2015,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"O.co Coliseum"
413948,2015-04-29,2015,"R","SANDIEGOPADRES","HOUSTONASTROS",2680,"Petco Park"
413955,2015-04-29,2015,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
413945,2015-04-28,2015,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
413965,2015-04-29,2015,"R","CINCINNATIREDS","MILWAUKEEBREWERS",2602,"Great American Ball Park"
413971,2015-04-29,2015,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
413962,2015-04-29,2015,"R","MINNESOTATWINS","DETROITTIGERS",3312,"Target Field"
413960,2015-04-29,2015,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
413963,2015-04-29,2015,"R","SANDIEGOPADRES","HOUSTONASTROS",2680,"Petco Park"
413964,2015-04-29,2015,"R","CLEVELANDINDIANS","KANSASCITYROYALS",5,"Progressive Field"
413972,2015-04-29,2015,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
413973,2015-04-29,2015,"R","ATLANTABRAVES","WASHINGTONNATIONALS",16,"Turner Field"
413966,2015-04-29,2015,"R","MIAMIMARLINS","NEWYORKMETS",4169,"Marlins Park"
413968,2015-04-30,2015,"R","CHICAGOCUBS","PITTSBURGHPIRATES",17,"Wrigley Field"
413969,2015-04-30,2015,"R","TEXASRANGERS","SEATTLEMARINERS",13,"Globe Life Park in Arlington"
413967,2015-04-30,2015,"R","STLOUISCARDINALS","PHILADELPHIAPHILLIES",2889,"Busch Stadium"
413961,2015-04-30,2015,"R","ARIZONADIAMONDBACKS","COLORADOROCKIES",15,"Chase Field"
413959,2015-04-30,2015,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"O.co Coliseum"
413970,2015-04-30,2015,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
413978,2015-04-30,2015,"R","STLOUISCARDINALS","PHILADELPHIAPHILLIES",2889,"Busch Stadium"
413974,2015-04-30,2015,"R","OAKLANDATHLETICS","LOSANGELESANGELS",10,"O.co Coliseum"
413981,2015-04-30,2015,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
413980,2015-04-30,2015,"R","CLEVELANDINDIANS","TORONTOBLUEJAYS",5,"Progressive Field"
413976,2015-04-30,2015,"R","ATLANTABRAVES","CINCINNATIREDS",16,"Turner Field"
413977,2015-05-01,2015,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
413979,2015-05-01,2015,"R","HOUSTONASTROS","SEATTLEMARINERS",2392,"Minute Maid Park"
413975,2015-05-01,2015,"R","MINNESOTATWINS","CHICAGOWHITESOX",3312,"Target Field"
413988,2015-05-01,2015,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
413994,2015-05-01,2015,"R","BALTIMOREORIOLES","TAMPABAYRAYS",12,"Tropicana Field"
413996,2015-05-01,2015,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
413995,2015-05-01,2015,"R","CLEVELANDINDIANS","TORONTOBLUEJAYS",5,"Progressive Field"
413991,2015-05-01,2015,"R","MIAMIMARLINS","PHILADELPHIAPHILLIES",4169,"Marlins Park"
413989,2015-05-01,2015,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
413985,2015-05-01,2015,"R","ATLANTABRAVES","CINCINNATIREDS",16,"Turner Field"
413990,2015-05-02,2015,"R","TEXASRANGERS","OAKLANDATHLETICS",13,"Globe Life Park in Arlington"
413987,2015-05-02,2015,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
413993,2015-05-02,2015,"R","HOUSTONASTROS","SEATTLEMARINERS",2392,"Minute Maid Park"
413984,2015-05-02,2015,"R","MINNESOTATWINS","CHICAGOWHITESOX",3312,"Target Field"
413992,2015-05-02,2015,"R","STLOUISCARDINALS","PITTSBURGHPIRATES",2889,"Busch Stadium"
413983,2015-05-02,2015,"R","LOSANGELESDODGERS","ARIZONADIAMONDBACKS",22,"Dodger Stadium"
413986,2015-05-02,2015,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
413982,2015-05-02,2015,"R","SANFRANCISCOGIANTS","LOSANGELESANGELS",2395,"AT&T Park"
414004,2015-05-02,2015,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
413999,2015-05-02,2015,"R","MINNESOTATWINS","CHICAGOWHITESOX",3312,"Target Field"
414007,2015-05-02,2015,"R","STLOUISCARDINALS","PITTSBURGHPIRATES",2889,"Busch Stadium"
414003,2015-05-02,2015,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
413997,2015-05-02,2015,"R","SANFRANCISCOGIANTS","LOSANGELESANGELS",2395,"AT&T Park"
414010,2015-05-02,2015,"R","CLEVELANDINDIANS","TORONTOBLUEJAYS",5,"Progressive Field"
414006,2015-05-02,2015,"R","MIAMIMARLINS","PHILADELPHIAPHILLIES",4169,"Marlins Park"
414009,2015-05-02,2015,"R","BALTIMOREORIOLES","TAMPABAYRAYS",12,"Tropicana Field"
414002,2015-05-02,2015,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
414011,2015-05-02,2015,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
414008,2015-05-02,2015,"R","HOUSTONASTROS","SEATTLEMARINERS",2392,"Minute Maid Park"
414000,2015-05-02,2015,"R","ATLANTABRAVES","CINCINNATIREDS",16,"Turner Field"
414005,2015-05-03,2015,"R","TEXASRANGERS","OAKLANDATHLETICS",13,"Globe Life Park in Arlington"
414001,2015-05-03,2015,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
413998,2015-05-03,2015,"R","LOSANGELESDODGERS","ARIZONADIAMONDBACKS",22,"Dodger Stadium"
414026,2015-05-03,2015,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
414025,2015-05-03,2015,"R","CLEVELANDINDIANS","TORONTOBLUEJAYS",5,"Progressive Field"
414021,2015-05-03,2015,"R","MIAMIMARLINS","PHILADELPHIAPHILLIES",4169,"Marlins Park"
414024,2015-05-03,2015,"R","BALTIMOREORIOLES","TAMPABAYRAYS",12,"Tropicana Field"
414015,2015-05-03,2015,"R","ATLANTABRAVES","CINCINNATIREDS",16,"Turner Field"
414017,2015-05-03,2015,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
414023,2015-05-03,2015,"R","HOUSTONASTROS","SEATTLEMARINERS",2392,"Minute Maid Park"
414014,2015-05-03,2015,"R","MINNESOTATWINS","CHICAGOWHITESOX",3312,"Target Field"
414022,2015-05-03,2015,"R","STLOUISCARDINALS","PITTSBURGHPIRATES",2889,"Busch Stadium"
414018,2015-05-03,2015,"R","CHICAGOCUBS","MILWAUKEEBREWERS",17,"Wrigley Field"
414020,2015-05-03,2015,"R","TEXASRANGERS","OAKLANDATHLETICS",13,"Globe Life Park in Arlington"
414012,2015-05-03,2015,"R","SANFRANCISCOGIANTS","LOSANGELESANGELS",2395,"AT&T Park"
414013,2015-05-03,2015,"R","LOSANGELESDODGERS","ARIZONADIAMONDBACKS",22,"Dodger Stadium"
414016,2015-05-03,2015,"R","SANDIEGOPADRES","COLORADOROCKIES",2680,"Petco Park"
414019,2015-05-04,2015,"R","BOSTONREDSOX","NEWYORKYANKEES",3,"Fenway Park"
414030,2015-05-04,2015,"R","WASHINGTONNATIONALS","MIAMIMARLINS",3309,"Nationals Park"
414031,2015-05-04,2015,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
414036,2015-05-04,2015,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
414033,2015-05-04,2015,"R","ATLANTABRAVES","PHILADELPHIAPHILLIES",16,"Turner Field"
414029,2015-05-04,2015,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"Miller Park"
414028,2015-05-05,2015,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
414037,2015-05-05,2015,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
414032,2015-05-05,2015,"R","MINNESOTATWINS","OAKLANDATHLETICS",3312,"Target Field"
414035,2015-05-05,2015,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium of Anaheim"
414034,2015-05-05,2015,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"AT&T Park"
414027,2015-05-05,2015,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
414041,2015-05-05,2015,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
414045,2015-05-05,2015,"R","WASHINGTONNATIONALS","MIAMIMARLINS",3309,"Nationals Park"
414046,2015-05-05,2015,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
414039,2015-05-05,2015,"R","NEWYORKMETS","BALTIMOREORIOLES",3289,"Citi Field"
414051,2015-05-05,2015,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
414048,2015-05-05,2015,"R","ATLANTABRAVES","PHILADELPHIAPHILLIES",16,"Turner Field"
414042,2015-05-06,2015,"R","KANSASCITYROYALS","CLEVELANDINDIANS",7,"Kauffman Stadium"
414052,2015-05-06,2015,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
414047,2015-05-06,2015,"R","MINNESOTATWINS","OAKLANDATHLETICS",3312,"Target Field"
414043,2015-05-06,2015,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"U.S. Cellular Field"
414044,2015-05-06,2015,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"Miller Park"
414040,2015-05-06,2015,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
414050,2015-05-06,2015,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium of Anaheim"
414049,2015-05-06,2015,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"AT&T Park"
414038,2015-05-06,2015,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
414060,2015-05-06,2015,"R","WASHINGTONNATIONALS","MIAMIMARLINS",3309,"Nationals Park"
414053,2015-05-06,2015,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
414064,2015-05-06,2015,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"AT&T Park"
414056,2015-05-06,2015,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
414061,2015-05-06,2015,"R","TORONTOBLUEJAYS","NEWYORKYANKEES",14,"Rogers Centre"
414054,2015-05-06,2015,"R","NEWYORKMETS","BALTIMOREORIOLES",3289,"Citi Field"
414066,2015-05-06,2015,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
414063,2015-05-06,2015,"R","ATLANTABRAVES","PHILADELPHIAPHILLIES",16,"Turner Field"
414057,2015-05-07,2015,"R","KANSASCITYROYALS","CLEVELANDINDIANS",7,"Kauffman Stadium"
414067,2015-05-07,2015,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
414062,2015-05-07,2015,"R","MINNESOTATWINS","OAKLANDATHLETICS",3312,"Target Field"
414058,2015-05-07,2015,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"U.S. Cellular Field"
414059,2015-05-07,2015,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"Miller Park"
414055,2015-05-07,2015,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
414065,2015-05-07,2015,"R","LOSANGELESANGELS","SEATTLEMARINERS",1,"Angel Stadium of Anaheim"
414076,2015-05-07,2015,"R","MINNESOTATWINS","OAKLANDATHLETICS",3312,"Target Field"
414074,2015-05-07,2015,"R","MILWAUKEEBREWERS","LOSANGELESDODGERS",32,"Miller Park"
414069,2015-05-07,2015,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
414071,2015-05-07,2015,"R","KANSASCITYROYALS","CLEVELANDINDIANS",7,"Kauffman Stadium"
414072,2015-05-07,2015,"R","CHICAGOWHITESOX","DETROITTIGERS",4,"U.S. Cellular Field"
414070,2015-05-07,2015,"R","PITTSBURGHPIRATES","CINCINNATIREDS",31,"PNC Park"
414068,2015-05-07,2015,"R","NEWYORKYANKEES","BALTIMOREORIOLES",3313,"Yankee Stadium"
414078,2015-05-07,2015,"R","TAMPABAYRAYS","TEXASRANGERS",12,"Tropicana Field"
414077,2015-05-08,2015,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
414073,2015-05-08,2015,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
414075,2015-05-08,2015,"R","SANFRANCISCOGIANTS","MIAMIMARLINS",2395,"AT&T Park"
414092,2015-05-08,2015,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
414089,2015-05-08,2015,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
414079,2015-05-08,2015,"R","WASHINGTONNATIONALS","ATLANTABRAVES",3309,"Nationals Park"
414080,2015-05-08,2015,"R","NEWYORKYANKEES","BALTIMOREORIOLES",3313,"Yankee Stadium"
414081,2015-05-08,2015,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
414085,2015-05-08,2015,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
414093,2015-05-08,2015,"R","TAMPABAYRAYS","TEXASRANGERS",12,"Tropicana Field"
414088,2015-05-08,2015,"R","CLEVELANDINDIANS","MINNESOTATWINS",5,"Progressive Field"
414082,2015-05-09,2015,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"Miller Park"
414086,2015-05-09,2015,"R","COLORADOROCKIES","LOSANGELESDODGERS",19,"Coors Field"
414091,2015-05-09,2015,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
414084,2015-05-09,2015,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
414090,2015-05-09,2015,"R","SEATTLEMARINERS","OAKLANDATHLETICS",680,"Safeco Field"
414087,2015-05-09,2015,"R","SANFRANCISCOGIANTS","MIAMIMARLINS",2395,"AT&T Park"
414083,2015-05-09,2015,"R","CHICAGOWHITESOX","CINCINNATIREDS",4,"U.S. Cellular Field"
414095,2015-05-09,2015,"R","NEWYORKYANKEES","BALTIMOREORIOLES",3313,"Yankee Stadium"
414096,2015-05-09,2015,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
414100,2015-05-09,2015,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
414094,2015-05-09,2015,"R","WASHINGTONNATIONALS","ATLANTABRAVES",3309,"Nationals Park"
414103,2015-05-09,2015,"R","CLEVELANDINDIANS","MINNESOTATWINS",5,"Progressive Field"
414098,2015-05-09,2015,"R","CHICAGOWHITESOX","CINCINNATIREDS",4,"U.S. Cellular Field"
414108,2015-05-09,2015,"R","TAMPABAYRAYS","TEXASRANGERS",12,"Tropicana Field"
414107,2015-05-09,2015,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
414104,2015-05-09,2015,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
414097,2015-05-09,2015,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"Miller Park"
414106,2015-05-10,2015,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
414099,2015-05-10,2015,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
414102,2015-05-10,2015,"R","SANFRANCISCOGIANTS","MIAMIMARLINS",2395,"AT&T Park"
414105,2015-05-10,2015,"R","SEATTLEMARINERS","OAKLANDATHLETICS",680,"Safeco Field"
414101,2015-05-10,2015,"R","COLORADOROCKIES","LOSANGELESDODGERS",19,"Coors Field"
414110,2015-05-10,2015,"R","NEWYORKYANKEES","BALTIMOREORIOLES",3313,"Yankee Stadium"
414111,2015-05-10,2015,"R","TORONTOBLUEJAYS","BOSTONREDSOX",14,"Rogers Centre"
414123,2015-05-10,2015,"R","TAMPABAYRAYS","TEXASRANGERS",12,"Tropicana Field"
414118,2015-05-10,2015,"R","CLEVELANDINDIANS","MINNESOTATWINS",5,"Progressive Field"
414122,2015-05-10,2015,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
414119,2015-05-10,2015,"R","PHILADELPHIAPHILLIES","NEWYORKMETS",2681,"Citizens Bank Park"
414109,2015-05-10,2015,"R","WASHINGTONNATIONALS","ATLANTABRAVES",3309,"Nationals Park"
414113,2015-05-10,2015,"R","CHICAGOWHITESOX","CINCINNATIREDS",4,"U.S. Cellular Field"
414112,2015-05-10,2015,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"Miller Park"
414114,2015-05-10,2015,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium of Anaheim"
414117,2015-05-10,2015,"R","SANFRANCISCOGIANTS","MIAMIMARLINS",2395,"AT&T Park"
414116,2015-05-10,2015,"R","COLORADOROCKIES","LOSANGELESDODGERS",19,"Coors Field"
414121,2015-05-10,2015,"R","ARIZONADIAMONDBACKS","SANDIEGOPADRES",15,"Chase Field"
414120,2015-05-10,2015,"R","SEATTLEMARINERS","OAKLANDATHLETICS",680,"Safeco Field"
414115,2015-05-11,2015,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
414132,2015-05-11,2015,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
414131,2015-05-11,2015,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
414124,2015-05-11,2015,"R","CINCINNATIREDS","ATLANTABRAVES",2602,"Great American Ball Park"
414129,2015-05-11,2015,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
414126,2015-05-11,2015,"R","MILWAUKEEBREWERS","CHICAGOWHITESOX",32,"Miller Park"
414130,2015-05-12,2015,"R","CHICAGOCUBS","NEWYORKMETS",17,"Wrigley Field"
414127,2015-05-12,2015,"R","TEXASRANGERS","KANSASCITYROYALS",13,"Globe Life Park in Arlington"
414133,2015-05-12,2015,"R","ARIZONADIAMONDBACKS","WASHINGTONNATIONALS",15,"Chase Field"
414125,2015-05-12,2015,"R","OAKLANDATHLETICS","BOSTONREDSOX",10,"O.co Coliseum"
414128,2015-05-12,2015,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
414146,2015-05-12,2015,"R","CLEVELANDINDIANS","STLOUISCARDINALS",5,"Progressive Field"
414147,2015-05-12,2015,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
414143,2015-05-12,2015,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
414140,2015-05-12,2015,"R","DETROITTIGERS","MINNESOTATWINS",2394,"Comerica Park"
414134,2015-05-12,2015,"R","CINCINNATIREDS","ATLANTABRAVES",2602,"Great American Ball Park"
414141,2015-05-12,2015,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
414142,2015-05-13,2015,"R","CHICAGOCUBS","NEWYORKMETS",17,"Wrigley Field"
414138,2015-05-13,2015,"R","TEXASRANGERS","KANSASCITYROYALS",13,"Globe Life Park in Arlington"
414145,2015-05-13,2015,"R","HOUSTONASTROS","SANFRANCISCOGIANTS",2392,"Minute Maid Park"
414136,2015-05-13,2015,"R","MILWAUKEEBREWERS","CHICAGOWHITESOX",32,"Miller Park"
414148,2015-05-13,2015,"R","ARIZONADIAMONDBACKS","WASHINGTONNATIONALS",15,"Chase Field"
414137,2015-05-13,2015,"R","LOSANGELESANGELS","COLORADOROCKIES",1,"Angel Stadium of Anaheim"
414135,2015-05-13,2015,"R","OAKLANDATHLETICS","BOSTONREDSOX",10,"O.co Coliseum"
414144,2015-05-13,2015,"R","SEATTLEMARINERS","SANDIEGOPADRES",680,"Safeco Field"
414139,2015-05-13,2015,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
414150,2015-05-13,2015,"R","OAKLANDATHLETICS","BOSTONREDSOX",10,"O.co Coliseum"
414163,2015-05-13,2015,"R","ARIZONADIAMONDBACKS","WASHINGTONNATIONALS",15,"Chase Field"
414161,2015-05-13,2015,"R","CLEVELANDINDIANS","STLOUISCARDINALS",5,"Progressive Field"
414162,2015-05-13,2015,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
414158,2015-05-13,2015,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
414155,2015-05-13,2015,"R","DETROITTIGERS","MINNESOTATWINS",2394,"Comerica Park"
414149,2015-05-13,2015,"R","CINCINNATIREDS","ATLANTABRAVES",2602,"Great American Ball Park"
414156,2015-05-13,2015,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
414154,2015-05-13,2015,"R","LOSANGELESDODGERS","MIAMIMARLINS",22,"Dodger Stadium"
414157,2015-05-14,2015,"R","CHICAGOCUBS","NEWYORKMETS",17,"Wrigley Field"
414153,2015-05-14,2015,"R","TEXASRANGERS","KANSASCITYROYALS",13,"Globe Life Park in Arlington"
414160,2015-05-14,2015,"R","HOUSTONASTROS","SANFRANCISCOGIANTS",2392,"Minute Maid Park"
414151,2015-05-14,2015,"R","MILWAUKEEBREWERS","CHICAGOWHITESOX",32,"Miller Park"
414152,2015-05-14,2015,"R","LOSANGELESANGELS","COLORADOROCKIES",1,"Angel Stadium of Anaheim"
414159,2015-05-14,2015,"R","SEATTLEMARINERS","SANDIEGOPADRES",680,"Safeco Field"
414172,2015-05-14,2015,"R","CLEVELANDINDIANS","STLOUISCARDINALS",5,"Progressive Field"
414170,2015-05-14,2015,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
414167,2015-05-14,2015,"R","DETROITTIGERS","MINNESOTATWINS",2394,"Comerica Park"
414166,2015-05-14,2015,"R","TEXASRANGERS","KANSASCITYROYALS",13,"Globe Life Park in Arlington"
414169,2015-05-14,2015,"R","CHICAGOCUBS","NEWYORKMETS",17,"Wrigley Field"
414171,2015-05-14,2015,"R","CINCINNATIREDS","SANFRANCISCOGIANTS",2602,"Great American Ball Park"
414168,2015-05-14,2015,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
414173,2015-05-15,2015,"R","HOUSTONASTROS","TORONTOBLUEJAYS",2392,"Minute Maid Park"
414165,2015-05-15,2015,"R","LOSANGELESDODGERS","COLORADOROCKIES",22,"Dodger Stadium"
