"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",0.00565890087729681,0.00734418120383654,0.000118747176667893,0.00224737008747721,0.0057776480539647,169.921820132101,0.0076803430824979,"xbh_resid"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",0.00565890087729681,0.00734418120383654,0.000282013382263138,0.00224003251570117,0.00594091425955995,171.897688193751,0.00767819921766715,"xbh_resid"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",0.00338442750714486,0.00247715627304424,0.00121792764074057,0.00192615852504521,0.00460235514788543,155.698278231688,0.0031378957702076,"xbh_resid"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",0.00338442750714486,0.00247715627304424,-0.000978244160000977,0.00192497223337422,0.00240618334714389,129.119932130238,0.00313716771951137,"xbh_resid"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",5683,"5","Progressive Field","CLE",-0.00416284820025235,0.0033679296978102,-0.000704283196311413,0.00209155423843579,-0.00486713139656376,41.0973664558363,0.00396453649014744,"xbh_resid"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4308,"5","Progressive Field","CLE",-0.00416284820025235,0.0033679296978102,0.000409472347411371,0.00209856338590187,-0.00375337585284098,54.576175492305,0.0039682387445868,"xbh_resid"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",-0.00277960623082245,0.00829250374465965,-7.20647189134921e-05,0.00225395972344903,-0.00285167094973594,65.4887211264889,0.00859336679015417,"xbh_resid"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",-0.00277960623082245,0.00829250374465965,-0.000124785618427053,0.00225303756994272,-0.0029043918492495,64.8506861997232,0.00859312496399113,"xbh_resid"
"venue_680__base__L","venue_680__base","L",18834,"680","T-Mobile Park","SEA",-0.00654333809046592,0.00234557024988167,-0.000356022711425287,0.00189129165948921,-0.00689936080189121,16.5030717498852,0.00301308545155683,"xbh_resid"
"venue_680__base__R","venue_680__base","R",23211,"680","T-Mobile Park","SEA",-0.00654333809046592,0.00234557024988167,-0.000107373253140473,0.00188724265903024,-0.0066507113436064,19.5122586258848,0.00301054557367822,"xbh_resid"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",-0.00287692518696599,0.00235010078259736,0.000500253328772958,0.00189246531920831,-0.00237667185819304,71.2372196039937,0.00301734961063032,"xbh_resid"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",-0.00287692518696599,0.00235010078259736,-0.000703995746413051,0.00188544821503464,-0.00358092093337904,56.6632465196305,0.00301295347789209,"xbh_resid"
"venue_7__walls_in__L","venue_7__walls_in","L",1053,"7","Kauffman Stadium","KCR",0.0075175227713121,0.0053051700444065,0.000675253249386822,0.00220551336827027,0.00819277602069892,199.15000116852,0.00574535624810916,"xbh_resid"
"venue_7__walls_in__R","venue_7__walls_in","R",1177,"7","Kauffman Stadium","KCR",0.0075175227713121,0.0053051700444065,-0.000142866007953626,0.00220302138442191,0.00737465676335847,189.249019484613,0.00574440009228886,"xbh_resid"
