"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_3309__base__2H","venue_3309__base","2H",21958,"3309","Nationals Park","WSH",-0.0242928964366262,0.0214388995544314,0.00984971920517868,0.0143733539166988,-0.0242928964366262,-0.0144431772314476,76.8403212140704,86.2305696563933,"pts_resid"
"venue_15__humidor__2H","venue_15__humidor","2H",14717,"15","Chase Field","AZ",-0.0138512008447143,0.0239695687413126,-0.000809137426378788,0.0146655546682773,-0.0138512008447143,-0.014660338271093,86.7949314648488,86.0235387683257,"pts_resid"
"venue_4705__suntrust__1H","venue_4705__suntrust","1H",18466,"4705","Truist Park","ATL",-0.0236969598986138,0.0232931657487636,0.00849733854414506,0.0145901938869383,-0.0236969598986138,-0.0151996213544687,77.4084584402416,85.5094122203347,"pts_resid"
"venue_3313__base__1H","venue_3313__base","1H",22046,"3313","Yankee Stadium","NYY",-0.0176615566890381,0.0217675151680698,0.00143387777444902,0.0144132958379423,-0.0176615566890381,-0.0162276789145891,83.1623215105421,84.5293116000588,"pts_resid"
"venue_14__of_renovation__2H","venue_14__of_renovation","2H",6230,"14","Rogers Centre","TOR",-0.0121379034380343,0.0320095557818163,-0.00412802108937664,0.0151930722301271,-0.0121379034380343,-0.0162659245274109,88.4283067894828,84.4928500727051,"pts_resid"
"venue_14__base__2H","venue_14__base","2H",14627,"14","Rogers Centre","TOR",-0.0104849734932151,0.0257157708996978,-0.00791159880097307,0.0147993767416278,-0.0104849734932151,-0.0183965722941882,90.0041306801219,82.4615929925439,"pts_resid"
"venue_3313__base__2H","venue_3313__base","2H",19849,"3313","Yankee Stadium","NYY",-0.0176615566890381,0.0217675151680698,-0.00179417869894184,0.0144200081427352,-0.0176615566890381,-0.01945573538798,83.1623215105421,81.4518378528832,"pts_resid"
"venue_2735__base__2H","venue_2735__base","2H",235,"2735","Journey Bank Ballpark","NYM",-0.0253426711468326,0.0980473261158897,-0.000516997907055455,0.0157551262086597,-0.0253426711468326,-0.0258596690538881,75.839516507666,75.3466355746888,"pts_resid"
"venue_1__base__1H","venue_1__base","1H",23048,"1","Angel Stadium","LAA",-0.0335031334443633,0.0215852896935341,0.00711755005615948,0.0143968051558636,-0.0335031334443633,-0.0263855833882038,68.0597243347345,74.845254148911,"pts_resid"
"venue_5365__base__1H","venue_5365__base","1H",44,"5365","TD Ameritrade Park","KCR",-0.0267802327483586,0.107934039466957,-0.000546324584379486,0.0157820000996975,-0.0267802327483586,-0.0273265573327381,74.4690144346347,73.9481748583375,"pts_resid"
"venue_5150__base__1H","venue_5150__base","1H",123,"5150","Gocheok Sky Dome","LAD",-0.0274936578984843,0.103440168136704,-0.000560878666201353,0.0157694708285249,-0.0274936578984843,-0.0280545365646857,73.7888692177884,73.2541544800464,"pts_resid"
"venue_4705__suntrust__2H","venue_4705__suntrust","2H",16015,"4705","Truist Park","ATL",-0.0236969598986138,0.0232931657487636,-0.00898076346015969,0.014599283994377,-0.0236969598986138,-0.0326777233587735,77.4084584402416,68.8466306017083,"pts_resid"
"venue_2397__base__1H","venue_2397__base","1H",88,"2397","Tokyo Dome","CHC",-0.0331844193166584,0.105290014601758,-0.00067697186433748,0.0157745650341753,-0.0331844193166584,-0.0338613911809958,68.3635710514667,67.718178643605,"pts_resid"
"venue_3309__base__1H","venue_3309__base","1H",22166,"3309","Nationals Park","WSH",-0.0242928964366262,0.0214388995544314,-0.0103453014009573,0.0143722637602371,-0.0242928964366262,-0.0346381978375835,76.8403212140704,66.9776085476399,"pts_resid"
"venue_4__base__2H","venue_4__base","2H",20907,"4","Guaranteed Rate Field","CHW",-0.0465996533555669,0.0216042429286818,0.00962595807992253,0.014400183645846,-0.0465996533555669,-0.0369736952756444,55.5741322955857,64.7510576457351,"pts_resid"
"venue_5325__globe_life__2H","venue_5325__globe_life","2H",10298,"5325","Globe Life Field","TEX",-0.0493201808925553,0.0271569151662428,0.012181288543901,0.0149222625666844,-0.0493201808925553,-0.0371388923486543,52.9805122202977,64.593566703588,"pts_resid"
"venue_12__base__1H","venue_12__base","1H",18527,"12","Tropicana Field","TBR",-0.0455203006469289,0.0230511054869208,0.0053254205672322,0.0145628431121943,-0.0455203006469289,-0.0401948800796967,56.6031352427637,61.6801350175262,"pts_resid"
"venue_1__base__2H","venue_1__base","2H",19937,"1","Angel Stadium","LAA",-0.0335031334443633,0.0215852896935341,-0.00780102378196422,0.0144058418679953,-0.0335031334443633,-0.0413041572263275,68.0597243347345,60.6226035507635,"pts_resid"
"venue_2394__cf_in_412__2H","venue_2394__cf_in_412","2H",5907,"2394","Comerica Park","DET",-0.0493626163214646,0.0322950153226501,0.00121977145215812,0.0152095316607721,-0.0493626163214646,-0.0481428448693065,52.9400563238488,54.1029277458682,"pts_resid"
"venue_7__base__2H","venue_7__base","2H",22105,"7","Kauffman Stadium","KCR",-0.0536499128567356,0.021738034112388,0.00395204521441103,0.0143776038027207,-0.0536499128567356,-0.0496978676423246,48.8527540593398,52.6204438427299,"pts_resid"
"venue_2394__cf_in_412__1H","venue_2394__cf_in_412","1H",8503,"2394","Comerica Park","DET",-0.0493626163214646,0.0322950153226501,-0.00222678326939641,0.0151845248406098,-0.0493626163214646,-0.051589399590861,52.9400563238488,50.8171482803539,"pts_resid"
"venue_12__base__2H","venue_12__base","2H",17109,"12","Tropicana Field","TBR",-0.0455203006469289,0.0230511054869208,-0.00625404802039437,0.0145673678001816,-0.0455203006469289,-0.0517743486673233,56.6031352427637,50.6408267283399,"pts_resid"
"venue_4__base__1H","venue_4__base","1H",22101,"4","Guaranteed Rate Field","CHW",-0.0465996533555669,0.0216042429286818,-0.0105766046441586,0.0143960458165209,-0.0465996533555669,-0.0571762579997255,55.5741322955857,45.4909062445672,"pts_resid"
"venue_4169__fence_reduced__2H","venue_4169__fence_reduced","2H",10741,"4169","loanDepot park","MIA",-0.0602205211874258,0.0269266396110585,0.0026319844158051,0.0149150285016449,-0.0602205211874258,-0.0575885367716207,42.5886521740863,45.0978594972491,"pts_resid"
"venue_7__base__1H","venue_7__base","1H",21240,"7","Kauffman Stadium","KCR",-0.0536499128567356,0.021738034112388,-0.00504651913550517,0.0143797305505042,-0.0536499128567356,-0.0586964319922408,48.8527540593398,44.0416454922636,"pts_resid"
"venue_5325__globe_life__1H","venue_5325__globe_life","1H",12108,"5325","Globe Life Field","TEX",-0.0493201808925553,0.0271569151662428,-0.0131874346659678,0.0149107985448897,-0.0493201808925553,-0.062507615558523,52.9805122202977,40.4082464276617,"pts_resid"
"venue_4169__fence_reduced__1H","venue_4169__fence_reduced","1H",12167,"4169","loanDepot park","MIA",-0.0602205211874258,0.0269266396110585,-0.00386050066949873,0.0149062797038064,-0.0602205211874258,-0.0640810218569246,42.5886521740863,38.9082365558129,"pts_resid"
"venue_2394__base__2H","venue_2394__base","2H",15251,"2394","Comerica Park","DET",-0.0666084288279428,0.0248505072854944,0.000470093574267288,0.0147130094156217,-0.0666084288279428,-0.0661383352536755,36.4987283375237,36.9468929360828,"pts_resid"
"venue_5__wind_tunnel__1H","venue_5__wind_tunnel","1H",5701,"5","Progressive Field","CLE",-0.0685853044085742,0.0372853022858262,0.00168288553806561,0.0153433056165711,-0.0685853044085742,-0.0669024188705086,34.614070261999,36.2184523741428,"pts_resid"
"venue_2394__base__1H","venue_2394__base","1H",14854,"2394","Comerica Park","DET",-0.0666084288279428,0.0248505072854944,-0.00182892501306002,0.0147147763910619,-0.0666084288279428,-0.0684373538410028,36.4987283375237,34.7551192155517,"pts_resid"
