"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_4169__base__2H","venue_4169__base","2H",2135,"4169","Marlins Park","MIA",-0.00293672748820273,0.00492980385925712,-2.27311086963266e-05,0.00161614234170603,-0.00293672748820273,-0.00295945859689906,16.0625011586381,15.4128009676856,"bacon_resid"
"venue_2__wall_deep__1H","venue_2__wall_deep","1H",6386,"2","Oriole Park at Camden Yards","BAL",-0.00251943539533389,0.0033607707089838,-0.000448144948500191,0.00158325845115749,-0.00251943539533389,-0.00296758034383408,27.9895371885028,15.1806653246317,"bacon_resid"
"venue_5__wind_tunnel__1H","venue_5__wind_tunnel","1H",5701,"5","Progressive Field","CLE",-0.0031136276552948,0.00363055661596034,0.000131689275121365,0.00159180153059374,-0.0031136276552948,-0.00298193838017344,11.0063433673632,14.7702841559871,"bacon_resid"
"venue_5__base__2H","venue_5__base","2H",17381,"5","Progressive Field","CLE",-0.00343972113372665,0.00240913643395203,0.00041034694225143,0.00152537808964899,-0.00343972113372665,-0.00302937419147522,1.68594469979728,13.4144745440373,"bacon_resid"
"venue_4169__base__1H","venue_4169__base","1H",2138,"4169","Marlins Park","MIA",-0.00293672748820273,0.00492980385925712,-9.62874909249977e-05,0.00161616718473919,-0.00293672748820273,-0.00303301497912773,16.0625011586381,13.3104136086622,"bacon_resid"
"venue_16__base__2H","venue_16__base","2H",4260,"16","Turner Field","ATL",-0.00303257230542265,0.00394075954916019,-2.5488477394911e-05,0.00160005408061869,-0.00303257230542265,-0.00305806078281756,13.3230661015327,12.5945548418404,"bacon_resid"
"venue_2394__cf_in_412__1H","venue_2394__cf_in_412","1H",8503,"2394","Comerica Park","DET",-0.00346953600297992,0.00318178332783961,0.000394606055255827,0.00157650581401634,-0.00346953600297992,-0.00307492994772409,0.833776576110346,12.1124006360163,"bacon_resid"
"venue_16__base__1H","venue_16__base","1H",4131,"16","Turner Field","ATL",-0.00303257230542265,0.00394075954916019,-9.74144853387656e-05,0.00160041517050475,-0.00303257230542265,-0.00312998679076142,13.3230661015327,10.5387668149623,"bacon_resid"
"venue_4__base__2H","venue_4__base","2H",20907,"4","Guaranteed Rate Field","CHW",-0.00416360192237249,0.00219746992216459,0.000837890978658979,0.00150234719522964,-0.00416360192237249,-0.00332571094371351,-19.0040046068134,4.94458215614076,"bacon_resid"
"venue_5__wind_tunnel__2H","venue_5__wind_tunnel","2H",4290,"5","Progressive Field","CLE",-0.0031136276552948,0.00363055661596034,-0.000257877218934491,0.00159557345641433,-0.0031136276552948,-0.00337150487422929,11.0063433673632,3.63570075497209,"bacon_resid"
"venue_7__base__1H","venue_7__base","1H",21240,"7","Kauffman Stadium","KCR",-0.00332907054743897,0.0022013174083438,-6.64893176399281e-05,0.0015010758681219,-0.00332907054743897,-0.0033955598650789,4.84855801534269,2.9481613851535,"bacon_resid"
"venue_7__base__2H","venue_7__base","2H",22105,"7","Kauffman Stadium","KCR",-0.00332907054743897,0.0022013174083438,-6.84300155905665e-05,0.00150061664551423,-0.00332907054743897,-0.00339750056302954,4.84855801534269,2.89269238687649,"bacon_resid"
"venue_31__base__2H","venue_31__base","2H",20908,"31","PNC Park","PIT",-0.00351242615132631,0.00218013659805309,5.40472550126253e-05,0.00150041513159479,-0.00351242615132631,-0.00345837889631368,-0.392108968800842,1.15266882322284,"bacon_resid"
"venue_4169__cf_in_407__1H","venue_4169__cf_in_407","1H",8528,"4169","Marlins Park","MIA",-0.00363322810780302,0.00309516660014489,-5.65783752579931e-05,0.0015726293929919,-0.00363322810780302,-0.00368980648306101,-3.84486858729829,-5.46199081833318,"bacon_resid"
"venue_31__base__1H","venue_31__base","1H",23161,"31","PNC Park","PIT",-0.00351242615132631,0.00218013659805309,-0.000196397555977239,0.00149914064943842,-0.00351242615132631,-0.00370882370730355,-0.392108968800842,-6.00554082228706,"bacon_resid"
"venue_4169__cf_in_407__2H","venue_4169__cf_in_407","2H",7897,"4169","Marlins Park","MIA",-0.00363322810780302,0.00309516660014489,-9.0667742481264e-05,0.00157357378473842,-0.00363322810780302,-0.00372389585028428,-3.84486858729829,-6.4363325757147,"bacon_resid"
"venue_3309__base__1H","venue_3309__base","1H",22166,"3309","Nationals Park","WSH",-0.0024048346797344,0.00217847814609002,-0.00149476090474881,0.00149930859274986,-0.0024048346797344,-0.00389959558448321,31.2650530378601,-11.4581796129336,"bacon_resid"
"venue_5325__globe_life__1H","venue_5325__globe_life","1H",12108,"5325","Globe Life Field","TEX",-0.00303247011477017,0.00271625309727972,-0.000942029343484545,0.001551420890502,-0.00303247011477017,-0.00397449945825471,13.3259869131534,-13.5990809540236,"bacon_resid"
"venue_5__base__1H","venue_5__base","1H",15446,"5","Progressive Field","CLE",-0.00343972113372665,0.00240913643395203,-0.000549750681300456,0.00152684470375233,-0.00343972113372665,-0.00398947181502711,1.68594469979728,-14.0270206196153,"bacon_resid"
"venue_2394__cf_in_412__2H","venue_2394__cf_in_412","2H",5907,"2394","Comerica Park","DET",-0.00346953600297992,0.00318178332783961,-0.000535218120239859,0.00158124773698495,-0.00346953600297992,-0.00400475412321978,0.833776576110346,-14.4638193118224,"bacon_resid"
"venue_22__base__2H","venue_22__base","2H",19633,"22","Dodger Stadium","LAD",-0.00439286898541705,0.0022184687740781,0.00027365024672662,0.00150586989199223,-0.00439286898541705,-0.00411921873869043,-25.5569121939052,-17.7354451494396,"bacon_resid"
"venue_1__base__1H","venue_1__base","1H",23048,"1","Angel Stadium","LAA",-0.00526229650433454,0.00219833906439451,0.000818457017278465,0.00150145381618846,-0.00526229650433454,-0.00444383948705607,-50.4068758541178,-27.0137502694353,"bacon_resid"
"venue_22__base__1H","venue_22__base","1H",21840,"22","Dodger Stadium","LAD",-0.00439286898541705,0.0022184687740781,-0.000451682807479161,0.00150454439448496,-0.00439286898541705,-0.00484455179289621,-25.5569121939052,-38.4669030874246,"bacon_resid"
"venue_4__base__1H","venue_4__base","1H",22101,"4","Guaranteed Rate Field","CHW",-0.00416360192237249,0.00219746992216459,-0.00100663188913269,0.00150157417553383,-0.00416360192237249,-0.00517023381150518,-19.0040046068134,-47.7755414168098,"bacon_resid"
"venue_2395__base__1H","venue_2395__base","1H",10661,"2395","AT&T Park","SFG",-0.00598397023916135,0.0028333714911397,0.000333502537199494,0.00155911368606309,-0.00598397023916135,-0.00565046770196186,-71.0337431832138,-61.5015789145755,"bacon_resid"
"venue_3289__base__2H","venue_3289__base","2H",14924,"3289","Citi Field","NYM",-0.00571643068943441,0.00254376125357651,-1.52836151973225e-05,0.00153835321941958,-0.00571643068943441,-0.00573171430463173,-63.3869319842055,-63.823768033199,"bacon_resid"
