player_id,player_name,season,event_month,family,base_share,new_share,delta,is_new_pitch,n_prior_months
608344,"Irvin, Cole",2022,7,ff,0.2795414462081129,0.43896713615023475,0.15942568994212186,FALSE,3
608344,"Irvin, Cole",2023,6,ff,0.44609665427509293,0.2796208530805687,-0.1664758011945242,FALSE,1
608344,"Irvin, Cole",2024,7,ff,0.274385408406027,0.10267857142857142,-0.17170683697745556,FALSE,3
608379,"Wacha, Michael",2021,6,fc,0.3787878787878788,0.2773972602739726,-0.10139061851390618,FALSE,1
608379,"Wacha, Michael",2022,5,si,0.08923076923076922,0.19322033898305085,0.10398956975228163,FALSE,1
608566,"M<c3><a1>rquez, Germ<c3><a1>n",2021,9,slfam,0.2821718683197948,0.17817371937639198,-0.10399814894340281,FALSE,5
608566,"M<c3><a1>rquez, Germ<c3><a1>n",2022,6,si,0.14554579673776663,0.2828096118299446,0.13726381509217794,FALSE,2
608566,"M<c3><a1>rquez, Germ<c3><a1>n",2025,5,cufam,0.18876404494382024,0.3452685421994885,0.15650449725566826,FALSE,1
608723,"Voth, Austin",2022,5,fc,0.21359223300970873,0.3621621621621622,0.14856992915245346,FALSE,1
615698,"Quantrill, Cal",2021,6,fc,0.04,0.2727272727272727,0.2327272727272727,FALSE,2
615698,"Quantrill, Cal",2022,7,si,0.4518118735543562,0.26865671641791045,-0.18315515713644576,FALSE,3
615698,"Quantrill, Cal",2023,9,fs,0.06243705941591138,0.26286764705882354,0.20043058764291216,FALSE,2
615698,"Quantrill, Cal",2024,5,si,0.21616871704745166,0.32217573221757323,0.10600701517012157,FALSE,1
615698,"Quantrill, Cal",2025,5,fc,0.15889830508474576,0.26288659793814434,0.10398829285339858,FALSE,1
621051,"Wilson, Steven",2022,9,ff,0.5740740740740741,0.42028985507246375,-0.15378421900161032,FALSE,2
621076,"Kaprielian, James",2022,9,ff,0.5467391304347826,0.18974358974358974,-0.3569955406911929,TRUE,4
621076,"Kaprielian, James",2023,5,si,0.25277777777777777,0.10112359550561797,-0.1516541822721598,FALSE,1
621107,"Eflin, Zach",2021,6,slfam,0.2782694198623402,0.1543026706231454,-0.12396674923919482,FALSE,2
621107,"Eflin, Zach",2023,9,cufam,0.2808155699721965,0.17422434367541767,-0.10659122629677881,FALSE,5
621107,"Eflin, Zach",2024,5,fc,0.18801652892561985,0.33045977011494254,0.1424432411893227,FALSE,1
621111,"Buehler, Walker",2024,6,si,0.1493975903614458,0.2796610169491525,0.13026342658770673,FALSE,1
621111,"Buehler, Walker",2025,5,slfam,0.13636363636363635,0.3168724279835391,0.18050879161990274,FALSE,1
621121,"McCullers Jr., Lance",2021,5,cufam,0.27104722792607805,0.14463840399002495,-0.1264088239360531,FALSE,1
621121,"McCullers Jr., Lance",2022,9,si,0.29770992366412213,0.19517102615694165,-0.10253889750718048,FALSE,1
621219,"Mills, Alec",2021,9,si,0.45677233429394815,0.35398230088495575,-0.1027900334089924,FALSE,4
621244,"Berr<c3><ad>os, Jos<c3><a9>",2021,6,slfam,0.3434146341463415,0.23929471032745592,-0.10411992381888557,FALSE,2
621244,"Berr<c3><ad>os, Jos<c3><a9>",2023,9,si,0.29818181818181816,0.4069264069264069,0.10874458874458875,FALSE,5
621249,"Underwood Jr., Duane",2022,7,ff,0.20918367346938777,0.06341463414634146,-0.1457690393230463,FALSE,1
621389,"Blach, Ty",2023,8,si,0.4619289340101523,0.569377990430622,0.1074490564204697,FALSE,1
622072,"Wood, Alex",2021,6,slfam,0.33052039381153303,0.2128146453089245,-0.11770574850260854,FALSE,2
622491,"Castillo, Luis",2021,5,ch,0.3967136150234742,0.2708333333333333,-0.12588028169014087,FALSE,1
622491,"Castillo, Luis",2022,7,ff,0.26232741617357,0.4556354916067146,0.1933080754331446,FALSE,2
622491,"Castillo, Luis",2024,5,ff,0.5021582733812949,0.3890063424947146,-0.11315193088658032,FALSE,1
622608,"Senzatela, Antonio",2021,5,ff,0.45579567779960706,0.5801749271137027,0.12437924931409561,FALSE,1
622608,"Senzatela, Antonio",2022,6,ff,0.4961832061068702,0.6074561403508771,0.11127293424400692,FALSE,2
622608,"Senzatela, Antonio",2025,5,cufam,0.05232558139534884,0.1580952380952381,0.10576965669988925,FALSE,1
