"game_date","season","mean_cd","num_pitches","num_games","fetched_at_utc"
2022-06-29,2022,0.347432522272702,1468,15,"2026-07-02T04:53:07Z"
2022-06-30,2022,0.348578571897673,814,8,"2026-07-02T04:53:07Z"
2022-07-01,2022,0.342074448913673,1334,14,"2026-07-02T04:53:07Z"
2022-07-02,2022,0.343417513249514,1541,17,"2026-07-02T04:53:07Z"
2022-07-03,2022,0.342942030918453,1462,15,"2026-07-02T04:53:07Z"
2022-07-04,2022,0.353551787345709,1344,14,"2026-07-02T04:53:07Z"
2022-07-05,2022,0.349439246326963,1465,15,"2026-07-02T04:53:07Z"
2022-07-06,2022,0.345538593751003,1269,14,"2026-07-02T04:53:07Z"
2022-07-07,2022,0.35400282418357,1233,13,"2026-07-02T04:53:07Z"
2022-07-08,2022,0.347710054190694,1420,15,"2026-07-02T04:53:07Z"
2022-07-09,2022,0.347735047392888,1323,15,"2026-07-02T04:53:07Z"
2022-07-10,2022,0.342614650537515,1679,15,"2026-07-02T04:53:07Z"
2022-07-11,2022,0.343105168129987,940,10,"2026-07-02T04:53:07Z"
2022-07-12,2022,0.349530872106088,1404,15,"2026-07-02T04:53:07Z"
2022-07-13,2022,0.346732359022724,1418,16,"2026-07-02T04:53:07Z"
2022-07-14,2022,0.349128547693003,1300,13,"2026-07-02T04:53:07Z"
2022-07-15,2022,0.35293926708526,1426,14,"2026-07-02T04:53:07Z"
2022-07-16,2022,0.348484283592261,1619,16,"2026-07-02T04:53:07Z"
2022-07-17,2022,0.351444565918824,1186,12,"2026-07-02T04:53:07Z"
2022-07-21,2022,0.35008208426387,674,6,"2026-07-02T04:53:07Z"
2022-07-22,2022,0.346374535155123,1496,14,"2026-07-02T04:53:07Z"
2022-07-23,2022,0.343898284294615,1587,16,"2026-07-02T04:53:07Z"
2022-07-24,2022,0.34291899836333,1429,15,"2026-07-02T04:53:07Z"
2022-07-25,2022,0.343992783480137,1101,12,"2026-07-02T04:53:07Z"
2022-07-26,2022,0.347817103409417,1549,15,"2026-07-02T04:53:07Z"
2022-07-27,2022,0.341265911893645,1303,14,"2026-07-02T04:53:07Z"
2022-07-28,2022,0.345780039224882,865,10,"2026-07-02T04:53:07Z"
2022-07-29,2022,0.353325410085402,1379,15,"2026-07-02T04:53:07Z"
2022-07-30,2022,0.349517744570205,1391,15,"2026-07-02T04:53:07Z"
2022-07-31,2022,0.349105292426665,1362,15,"2026-07-02T04:53:07Z"
2022-08-01,2022,0.351819987927923,983,10,"2026-07-02T04:53:07Z"
2022-08-02,2022,0.349737975470472,1593,16,"2026-07-02T04:53:07Z"
2022-08-03,2022,0.349576853101009,1352,14,"2026-07-02T04:53:07Z"
2022-08-04,2022,0.342914456605463,1206,13,"2026-07-02T04:53:07Z"
2022-08-05,2022,0.343353099206349,1398,14,"2026-07-02T04:53:07Z"
2022-08-06,2022,0.344694229576654,1698,17,"2026-07-02T04:53:07Z"
2022-08-07,2022,0.346713507700556,1461,15,"2026-07-02T04:53:07Z"
2022-08-08,2022,0.343789168087743,594,7,"2026-07-02T04:53:07Z"
2022-08-09,2022,0.342887303397152,1616,16,"2026-07-02T04:53:07Z"
2022-08-10,2022,0.348337550451771,1348,14,"2026-07-02T04:53:07Z"
2022-08-11,2022,0.349170050875602,627,7,"2026-07-02T04:53:07Z"
2022-08-12,2022,0.353748424946314,1484,14,"2026-07-02T04:53:07Z"
2022-08-13,2022,0.352228026995647,1539,16,"2026-07-02T04:53:07Z"
2022-08-14,2022,0.341226873531757,1545,15,"2026-07-02T04:53:07Z"
2022-08-15,2022,0.345052237391271,1350,14,"2026-07-02T04:53:07Z"
2022-08-16,2022,0.345315487702989,1426,15,"2026-07-02T04:53:07Z"
2022-08-17,2022,0.352716548488357,1438,15,"2026-07-02T04:53:07Z"
2022-08-18,2022,0.35024033260153,1050,11,"2026-07-02T04:53:07Z"
2022-08-19,2022,0.351228882931417,1183,15,"2026-07-02T04:53:07Z"
2022-08-20,2022,0.349533274801815,1615,16,"2026-07-02T04:53:07Z"
2022-08-21,2022,0.340992470588029,1352,13,"2026-07-02T04:53:07Z"
2022-08-22,2022,0.345153843752541,895,9,"2026-07-02T04:53:07Z"
2022-08-23,2022,0.348398460249544,1406,16,"2026-07-02T04:53:07Z"
2022-08-24,2022,0.346605506105446,1225,14,"2026-07-02T04:53:07Z"
2022-08-25,2022,0.346804035479984,893,9,"2026-07-02T04:53:07Z"
2022-08-26,2022,0.34790655322504,1665,15,"2026-07-02T04:53:07Z"
2022-08-27,2022,0.342183992569328,1383,15,"2026-07-02T04:53:07Z"
2022-08-28,2022,0.348918382024599,1525,15,"2026-07-02T04:53:07Z"
2022-08-29,2022,0.348960499762406,835,8,"2026-07-02T04:53:07Z"
2022-08-30,2022,0.344802552631373,1452,15,"2026-07-02T04:53:07Z"
2022-08-31,2022,0.349838017638741,1578,15,"2026-07-02T04:53:07Z"
2022-09-01,2022,0.351984000966206,880,8,"2026-07-02T04:53:07Z"
2022-09-02,2022,0.347492189630753,1409,15,"2026-07-02T04:53:07Z"
2022-09-03,2022,0.347647516928307,1220,14,"2026-07-02T04:53:07Z"
2022-09-04,2022,0.34478526071037,1501,16,"2026-07-02T04:53:07Z"
2022-09-05,2022,0.350368327748672,1105,12,"2026-07-02T04:53:07Z"
2022-09-06,2022,0.350526609176262,1202,14,"2026-07-02T04:53:07Z"
2022-09-07,2022,0.347103536025889,1821,17,"2026-07-02T04:53:07Z"
2022-09-08,2022,0.343528851725044,547,7,"2026-07-02T04:53:07Z"
2022-09-09,2022,0.345259968190153,1410,15,"2026-07-02T04:53:07Z"
2022-09-10,2022,0.34259745009275,1403,15,"2026-07-02T04:53:07Z"
2022-09-11,2022,0.345212013336814,1453,15,"2026-07-02T04:53:07Z"
2022-09-12,2022,0.346654459573641,814,9,"2026-07-02T04:53:07Z"
2022-09-13,2022,0.348090211054918,1655,17,"2026-07-02T04:53:07Z"
2022-09-14,2022,0.350620437626249,1298,15,"2026-07-02T04:53:07Z"
2022-09-15,2022,0.350347196804094,781,8,"2026-07-02T04:53:07Z"
2022-09-16,2022,0.352486309039583,1362,15,"2026-07-02T04:53:07Z"
2022-09-17,2022,0.349192234677297,1531,17,"2026-07-02T04:53:07Z"
2022-09-18,2022,0.349254327838707,1655,15,"2026-07-02T04:53:07Z"
2022-09-19,2022,0.348555906752786,744,9,"2026-07-02T04:53:07Z"
2022-09-20,2022,0.347988429474425,1553,16,"2026-07-02T04:53:07Z"
2022-09-21,2022,0.343873519597479,1448,15,"2026-07-02T04:53:07Z"
2022-09-22,2022,0.341522785458613,1137,13,"2026-07-02T04:53:07Z"
2022-09-23,2022,0.350054749801162,1503,15,"2026-07-02T04:53:07Z"
2022-09-24,2022,0.34543754766817,1228,15,"2026-07-02T04:53:07Z"
2022-09-25,2022,0.340937150061568,1500,15,"2026-07-02T04:53:07Z"
2022-09-27,2022,0.342213683837138,1605,15,"2026-07-02T04:53:07Z"
2022-09-28,2022,0.353429495824905,1455,15,"2026-07-02T04:53:07Z"
2022-09-29,2022,0.345198937765516,1076,10,"2026-07-02T04:53:07Z"
2022-09-30,2022,0.340873441530847,1272,15,"2026-07-02T04:53:07Z"
2022-10-01,2022,0.341902190308396,1366,16,"2026-07-02T04:53:07Z"
2022-10-02,2022,0.344246033634134,1460,15,"2026-07-02T04:53:07Z"
2022-10-03,2022,0.345986022084224,1256,14,"2026-07-02T04:53:07Z"
2022-10-04,2022,0.350303342449707,1792,17,"2026-07-02T04:53:07Z"
2022-10-05,2022,0.343753190470628,1513,16,"2026-07-02T04:53:07Z"
2023-03-30,2023,0.335966045758343,1521,15,"2026-07-02T04:53:07Z"
2023-04-01,2023,0.335205397268992,1397,15,"2026-07-02T04:53:07Z"
2023-04-02,2023,0.337483479077513,1419,15,"2026-07-02T04:53:07Z"
2023-04-03,2023,0.339637866127491,1570,15,"2026-07-02T04:53:07Z"
2023-04-04,2023,0.343647564258449,1298,14,"2026-07-02T04:53:07Z"
2023-04-05,2023,0.339438642158736,1129,12,"2026-07-02T04:53:07Z"
2023-04-06,2023,0.344119059032368,554,6,"2026-07-02T04:53:07Z"
2023-04-07,2023,0.343561845211844,1291,14,"2026-07-02T04:53:07Z"
2023-04-08,2023,0.342298685277139,1684,15,"2026-07-02T04:53:07Z"
2023-04-09,2023,0.347177681692607,1635,15,"2026-07-02T04:53:07Z"
2023-04-10,2023,0.348492982127507,1157,14,"2026-07-02T04:53:07Z"
2023-04-11,2023,0.345174238890767,1424,15,"2026-07-02T04:53:07Z"
2023-04-12,2023,0.343550503238417,1555,15,"2026-07-02T04:53:07Z"
2023-04-13,2023,0.348818180343886,582,7,"2026-07-02T04:53:07Z"
2023-04-14,2023,0.339897488999251,1429,15,"2026-07-02T04:53:07Z"
2023-04-15,2023,0.338076911801353,1493,15,"2026-07-02T04:53:07Z"
2023-04-16,2023,0.337113868730527,1297,14,"2026-07-02T04:53:07Z"
2023-04-17,2023,0.334242684944962,975,11,"2026-07-02T04:53:07Z"
2023-04-18,2023,0.333996172797415,1634,17,"2026-07-02T04:53:07Z"
2023-04-19,2023,0.337089467355347,1326,15,"2026-07-02T04:53:07Z"
2023-04-20,2023,0.347570714426488,757,7,"2026-07-02T04:53:07Z"
2023-04-21,2023,0.349011451871048,1193,14,"2026-07-02T04:53:07Z"
2023-04-22,2023,0.339438126755472,1441,16,"2026-07-02T04:53:07Z"
2023-04-23,2023,0.336956641155794,1428,15,"2026-07-02T04:53:07Z"
2023-04-24,2023,0.34743944749371,1010,11,"2026-07-02T04:53:07Z"
2023-04-25,2023,0.343096903214234,1520,15,"2026-07-02T04:53:07Z"
2023-04-26,2023,0.341898679939247,1317,15,"2026-07-02T04:53:07Z"
2023-04-27,2023,0.337459616098095,1137,11,"2026-07-02T04:53:07Z"
2023-04-28,2023,0.337322779167296,926,12,"2026-07-02T04:53:07Z"
2023-04-29,2023,0.338240277731403,1549,15,"2026-07-02T04:53:07Z"
2023-04-30,2023,0.337591791042847,1286,13,"2026-07-02T04:53:07Z"
2023-05-01,2023,0.337109956917861,756,8,"2026-07-02T04:53:07Z"
2023-05-02,2023,0.340627265006372,1464,14,"2026-07-02T04:53:07Z"
2023-05-03,2023,0.34281062652739,1447,16,"2026-07-02T04:53:07Z"
2023-05-04,2023,0.339375325352414,1013,10,"2026-07-02T04:53:07Z"
2023-05-05,2023,0.335389107621405,1337,15,"2026-07-02T04:53:07Z"
2023-05-06,2023,0.339615795285215,1508,15,"2026-07-02T04:53:07Z"
2023-05-07,2023,0.337507750612254,1563,15,"2026-07-02T04:53:07Z"
2023-05-08,2023,0.337433716569983,1040,11,"2026-07-02T04:53:07Z"
2023-05-09,2023,0.342168112039351,1422,15,"2026-07-02T04:53:07Z"
2023-05-10,2023,0.337097484401701,1518,15,"2026-07-02T04:53:07Z"
2023-05-12,2023,0.347837306536927,1400,15,"2026-07-02T04:53:07Z"
2023-05-13,2023,0.342607640876279,1432,15,"2026-07-02T04:53:07Z"
2023-05-14,2023,0.345443091001623,1357,15,"2026-07-02T04:53:07Z"
2023-05-15,2023,0.342547023710683,1137,12,"2026-07-02T04:53:07Z"
2023-05-16,2023,0.340071837856541,1490,15,"2026-07-02T04:53:07Z"
2023-05-17,2023,0.344480427871201,1486,15,"2026-07-02T04:53:07Z"
2023-05-18,2023,0.347298601121639,671,6,"2026-07-02T04:53:07Z"
2023-05-19,2023,0.342465648332305,1397,15,"2026-07-02T04:53:07Z"
2023-05-20,2023,0.34856772439091,1293,14,"2026-07-02T04:53:07Z"
2023-05-21,2023,0.343282528884517,1561,16,"2026-07-02T04:53:07Z"
2023-05-22,2023,0.336726872175363,1113,12,"2026-07-02T04:53:07Z"
2023-05-23,2023,0.336374004647626,1305,15,"2026-07-02T04:53:07Z"
2023-05-24,2023,0.340308460294006,1504,15,"2026-07-02T04:53:07Z"
2023-05-25,2023,0.341589697610769,901,10,"2026-07-02T04:53:07Z"
2023-05-26,2023,0.343026538227544,1527,15,"2026-07-02T04:53:07Z"
2023-05-27,2023,0.33891043381005,1447,15,"2026-07-02T04:53:07Z"
2023-05-28,2023,0.340781258334396,1576,15,"2026-07-02T04:53:07Z"
2023-05-29,2023,0.336767172971519,935,11,"2026-07-02T04:53:07Z"
2023-05-30,2023,0.340920646686289,1314,15,"2026-07-02T04:53:07Z"
2023-05-31,2023,0.344572895235881,1307,14,"2026-07-02T04:53:07Z"
2023-06-01,2023,0.344864526653549,827,7,"2026-07-02T04:53:07Z"
2023-06-02,2023,0.344231186458672,1209,14,"2026-07-02T04:53:07Z"
2023-06-03,2023,0.34702284981743,1531,16,"2026-07-02T04:53:07Z"
2023-06-04,2023,0.34365007707732,1312,15,"2026-07-02T04:53:07Z"
2023-06-05,2023,0.345225131819537,815,8,"2026-07-02T04:53:07Z"
2023-06-06,2023,0.346224474906133,1503,15,"2026-07-02T04:53:07Z"
2023-06-07,2023,0.343913775500921,1215,13,"2026-07-02T04:53:07Z"
2023-06-08,2023,0.341088821652528,878,11,"2026-07-02T04:53:07Z"
2023-06-09,2023,0.344840312821868,1643,15,"2026-07-02T04:53:07Z"
2023-06-10,2023,0.33827079436535,1454,15,"2026-07-02T04:53:07Z"
2023-06-11,2023,0.341497657650219,1470,15,"2026-07-02T04:53:07Z"
2023-06-12,2023,0.340924793159631,788,8,"2026-07-02T04:53:07Z"
2023-06-13,2023,0.340451869148603,1322,14,"2026-07-02T04:53:07Z"
2023-06-14,2023,0.340666502071358,1439,16,"2026-07-02T04:53:07Z"
2023-06-15,2023,0.345922585573696,1158,10,"2026-07-02T04:53:07Z"
2023-06-16,2023,0.335195172354883,1356,15,"2026-07-02T04:53:07Z"
2023-06-17,2023,0.34205772603145,1306,14,"2026-07-02T04:53:07Z"
2023-06-18,2023,0.336674595454368,1468,16,"2026-07-02T04:53:07Z"
2023-06-19,2023,0.342549705444131,877,10,"2026-07-02T04:53:07Z"
2023-06-20,2023,0.346908399234818,1398,15,"2026-07-02T04:53:07Z"
2023-06-21,2023,0.347489845454391,1204,14,"2026-07-02T04:53:07Z"
2023-06-22,2023,0.338559676954223,729,8,"2026-07-02T04:53:07Z"
2023-06-23,2023,0.344724536302013,1095,14,"2026-07-02T04:53:07Z"
2023-06-24,2023,0.340291368015684,1304,14,"2026-07-02T04:53:07Z"
2023-06-25,2023,0.339520085957511,1471,14,"2026-07-02T04:53:07Z"
2023-06-26,2023,0.345429670289876,691,6,"2026-07-02T04:53:07Z"
2023-06-27,2023,0.343655712092143,1448,15,"2026-07-02T04:53:07Z"
2023-06-28,2023,0.340509216385949,1371,15,"2026-07-02T04:53:07Z"
2023-06-29,2023,0.342600663254595,1009,12,"2026-07-02T04:53:07Z"
2023-06-30,2023,0.340810570931025,1381,14,"2026-07-02T04:53:07Z"
2023-07-01,2023,0.336656937644371,1628,16,"2026-07-02T04:53:07Z"
2023-07-02,2023,0.337842034425105,1548,15,"2026-07-02T04:53:07Z"
2023-07-03,2023,0.344642177856616,954,10,"2026-07-02T04:53:07Z"
2023-07-04,2023,0.342868007921866,1268,15,"2026-07-02T04:53:07Z"
2023-07-05,2023,0.340506734388834,1286,14,"2026-07-02T04:53:07Z"
2023-07-06,2023,0.340482237466541,1349,13,"2026-07-02T04:53:07Z"
2023-07-07,2023,0.341992404987229,1474,15,"2026-07-02T04:53:07Z"
2023-07-08,2023,0.33847063342834,1278,15,"2026-07-02T04:53:07Z"
2023-07-09,2023,0.339367410876449,1105,14,"2026-07-02T04:53:07Z"
2023-07-14,2023,0.34090821319356,1287,14,"2026-07-02T04:53:07Z"
2023-07-15,2023,0.34035654765698,1657,17,"2026-07-02T04:53:07Z"
2023-07-16,2023,0.335919912959019,1590,15,"2026-07-02T04:53:07Z"
2023-07-17,2023,0.34086695930291,933,10,"2026-07-02T04:53:07Z"
2023-07-18,2023,0.338440673004091,1397,15,"2026-07-02T04:53:07Z"
2023-07-19,2023,0.338144050236738,1247,15,"2026-07-02T04:53:07Z"
2023-07-20,2023,0.334778191985543,780,10,"2026-07-02T04:53:07Z"
2023-07-21,2023,0.336352860897627,1426,15,"2026-07-02T04:53:07Z"
2023-07-22,2023,0.336028943858354,1457,15,"2026-07-02T04:53:07Z"
2023-07-23,2023,0.337257229781943,1427,15,"2026-07-02T04:53:07Z"
2023-07-24,2023,0.343838028325511,816,10,"2026-07-02T04:53:07Z"
2023-07-25,2023,0.341573036885874,1342,15,"2026-07-02T04:53:07Z"
2023-07-26,2023,0.340275922990877,1483,14,"2026-07-02T04:53:07Z"
2023-07-27,2023,0.336464334098227,556,5,"2026-07-02T04:53:07Z"
2023-07-28,2023,0.351650781113794,1367,15,"2026-07-02T04:53:07Z"
2023-07-29,2023,0.34652639939237,1320,15,"2026-07-02T04:53:07Z"
2023-07-30,2023,0.34387116392006,1329,15,"2026-07-02T04:53:07Z"
2023-07-31,2023,0.34414176568861,891,10,"2026-07-02T04:53:07Z"
2023-08-01,2023,0.34037363151622,1456,15,"2026-07-02T04:53:07Z"
2023-08-02,2023,0.342443031526732,1402,15,"2026-07-02T04:53:07Z"
2023-08-03,2023,0.339854484291571,914,11,"2026-07-02T04:53:07Z"
2023-08-04,2023,0.338307796271585,1261,14,"2026-07-02T04:53:07Z"
2023-08-05,2023,0.34361644192516,1323,15,"2026-07-02T04:53:07Z"
2023-08-06,2023,0.33439820062956,1472,15,"2026-07-02T04:53:07Z"
2023-08-07,2023,0.342668411027687,1001,11,"2026-07-02T04:53:07Z"
2023-08-08,2023,0.332536097753161,1343,16,"2026-07-02T04:53:07Z"
2023-08-09,2023,0.339006519365024,1391,15,"2026-07-02T04:53:07Z"
2023-08-10,2023,0.330417741229128,620,8,"2026-07-02T04:53:07Z"
2023-08-11,2023,0.343589734278446,1465,15,"2026-07-02T04:53:07Z"
2023-08-12,2023,0.341670659378781,1391,15,"2026-07-02T04:53:07Z"
2023-08-13,2023,0.339916591938694,1396,15,"2026-07-02T04:53:07Z"
2023-08-14,2023,0.337902303076436,714,9,"2026-07-02T04:53:07Z"
2023-08-15,2023,0.342585293875317,1239,15,"2026-07-02T04:53:07Z"
2023-08-16,2023,0.343615949193796,1473,15,"2026-07-02T04:53:07Z"
2023-08-18,2023,0.340753969448218,1479,16,"2026-07-02T04:53:07Z"
2023-08-19,2023,0.340626121597803,1598,18,"2026-07-02T04:53:07Z"
2023-08-20,2023,0.338620285532704,958,11,"2026-07-02T04:53:07Z"
2023-08-21,2023,0.350754319726899,940,9,"2026-07-02T04:53:07Z"
2023-08-22,2023,0.34830993410251,1422,15,"2026-07-02T04:53:07Z"
2023-08-23,2023,0.347557570325152,1641,15,"2026-07-02T04:53:07Z"
2023-08-24,2023,0.346990857894412,909,9,"2026-07-02T04:53:07Z"
2023-08-25,2023,0.346263097709678,1224,15,"2026-07-02T04:53:07Z"
2023-08-26,2023,0.34047602617688,1464,15,"2026-07-02T04:53:07Z"
2023-08-27,2023,0.338221874285193,1474,15,"2026-07-02T04:53:07Z"
2023-08-28,2023,0.342899564651345,1499,14,"2026-07-02T04:53:07Z"
2023-08-29,2023,0.341233735724925,1420,15,"2026-07-02T04:53:07Z"
2023-08-30,2023,0.34428964296338,1289,15,"2026-07-02T04:53:07Z"
2023-09-01,2023,0.345259343602855,1616,16,"2026-07-02T04:53:07Z"
2023-09-02,2023,0.35059220500812,1491,15,"2026-07-02T04:53:07Z"
2023-09-03,2023,0.341688566536158,1541,15,"2026-07-02T04:53:07Z"
2023-09-04,2023,0.342970433486946,1079,11,"2026-07-02T04:53:07Z"
2023-09-05,2023,0.347238690268224,1368,15,"2026-07-02T04:53:07Z"
2023-09-06,2023,0.344286776409435,1479,15,"2026-07-02T04:53:07Z"
2023-09-07,2023,0.344582757084462,568,6,"2026-07-02T04:53:07Z"
2023-09-08,2023,0.346517293884046,1509,15,"2026-07-02T04:53:07Z"
2023-09-09,2023,0.340767088981229,1550,15,"2026-07-02T04:53:07Z"
2023-09-10,2023,0.342617767960996,1335,15,"2026-07-02T04:53:07Z"
2023-09-11,2023,0.345853434607205,1243,13,"2026-07-02T04:53:07Z"
2023-09-12,2023,0.342924788946459,1679,17,"2026-07-02T04:53:07Z"
2023-09-13,2023,0.34281805505495,1314,14,"2026-07-02T04:53:07Z"
2023-09-14,2023,0.358511503240693,669,9,"2026-07-02T04:53:07Z"
2023-09-15,2023,0.3460258974993,1555,15,"2026-07-02T04:53:07Z"
2023-09-16,2023,0.338504215554097,1522,16,"2026-07-02T04:53:07Z"
2023-09-17,2023,0.337054978372877,1512,15,"2026-07-02T04:53:07Z"
2023-09-18,2023,0.339913684631047,1089,11,"2026-07-02T04:53:07Z"
2023-09-19,2023,0.344878870793337,1324,15,"2026-07-02T04:53:07Z"
2023-09-20,2023,0.342549335840249,1413,15,"2026-07-02T04:53:07Z"
2023-09-21,2023,0.342900077593469,915,9,"2026-07-02T04:53:07Z"
2023-09-22,2023,0.346405112889198,1422,15,"2026-07-02T04:53:07Z"
2023-09-23,2023,0.346829302495872,1242,13,"2026-07-02T04:53:07Z"
2023-09-24,2023,0.344740848695324,1630,16,"2026-07-02T04:53:07Z"
2023-09-26,2023,0.344725511383084,1410,15,"2026-07-02T04:53:07Z"
2023-09-27,2023,0.345390329402708,1429,16,"2026-07-02T04:53:07Z"
2023-09-28,2023,0.34099022804125,945,11,"2026-07-02T04:53:07Z"
2023-09-29,2023,0.347173696961907,1380,14,"2026-07-02T04:53:07Z"
2023-09-30,2023,0.347359652571911,1669,16,"2026-07-02T04:53:07Z"
2023-10-01,2023,0.347393028838367,1613,15,"2026-07-02T04:53:07Z"
2024-03-28,2024,0.34727532987482,1110,13,"2026-07-02T04:53:07Z"
2024-03-29,2024,0.349434963120901,828,10,"2026-07-02T04:53:07Z"
2024-03-30,2024,0.345591674169722,1532,15,"2026-07-02T04:53:07Z"
2024-03-31,2024,0.342206699058315,1342,15,"2026-07-02T04:53:07Z"
2024-04-01,2024,0.341925885563264,1417,14,"2026-07-02T04:53:07Z"
2024-04-02,2024,0.340105015696714,966,13,"2026-07-02T04:53:07Z"
2024-04-03,2024,0.340847835921957,1178,13,"2026-07-02T04:53:07Z"
2024-04-04,2024,0.348796978509776,520,6,"2026-07-02T04:53:07Z"
2024-04-05,2024,0.338843647396711,1278,13,"2026-07-02T04:53:07Z"
2024-04-06,2024,0.333442245379365,1417,15,"2026-07-02T04:53:07Z"
2024-04-07,2024,0.345334748106443,1320,14,"2026-07-02T04:53:07Z"
2024-04-08,2024,0.344038514622986,1222,13,"2026-07-02T04:53:07Z"
2024-04-09,2024,0.341535304882427,1370,15,"2026-07-02T04:53:07Z"
2024-04-10,2024,0.348172787904017,1110,13,"2026-07-02T04:53:07Z"
2024-04-12,2024,0.341246737204115,1407,14,"2026-07-02T04:53:07Z"
2024-04-13,2024,0.33998955442499,1750,17,"2026-07-02T04:53:07Z"
2024-04-14,2024,0.341057793186432,1344,15,"2026-07-02T04:53:07Z"
2024-04-15,2024,0.350033578779684,1346,15,"2026-07-02T04:53:07Z"
2024-04-16,2024,0.350255556374996,1386,14,"2026-07-02T04:53:07Z"
2024-04-17,2024,0.339577744649577,1256,16,"2026-07-02T04:53:07Z"
2024-04-19,2024,0.336601887407879,1329,14,"2026-07-02T04:53:07Z"
2024-04-20,2024,0.337113898425646,1476,16,"2026-07-02T04:53:07Z"
2024-04-21,2024,0.33105243691333,1303,16,"2026-07-02T04:53:07Z"
2024-04-22,2024,0.344805017841816,1054,11,"2026-07-02T04:53:07Z"
2024-04-23,2024,0.342257424535914,1227,15,"2026-07-02T04:53:07Z"
2024-04-24,2024,0.346352038661487,1371,15,"2026-07-02T04:53:07Z"
2024-04-25,2024,0.339156915585046,1034,10,"2026-07-02T04:53:07Z"
2024-04-26,2024,0.349203456349948,1072,14,"2026-07-02T04:53:07Z"
2024-04-27,2024,0.349241625162152,1262,14,"2026-07-02T04:53:07Z"
2024-04-28,2024,0.347309879453677,1100,14,"2026-07-02T04:53:07Z"
2024-04-29,2024,0.343160437715389,1126,11,"2026-07-02T04:53:07Z"
2024-04-30,2024,0.348866076286657,1350,16,"2026-07-02T04:53:07Z"
2024-05-01,2024,0.342980117331137,1198,15,"2026-07-02T04:53:07Z"
2024-05-02,2024,0.353795109782047,622,6,"2026-07-02T04:53:07Z"
2024-05-03,2024,0.338972611097549,1189,15,"2026-07-02T04:53:07Z"
2024-05-04,2024,0.337396897402476,1471,15,"2026-07-02T04:53:07Z"
2024-05-05,2024,0.342199059485068,1425,15,"2026-07-02T04:53:07Z"
2024-05-06,2024,0.336171533553378,873,10,"2026-07-02T04:53:07Z"
2024-05-07,2024,0.339371928999356,1400,15,"2026-07-02T04:53:07Z"
2024-05-08,2024,0.347125178966385,1274,15,"2026-07-02T04:53:07Z"
2024-05-09,2024,0.352634374257227,583,7,"2026-07-02T04:53:07Z"
2024-05-10,2024,0.341406956161667,1267,15,"2026-07-02T04:53:07Z"
2024-05-11,2024,0.343730612005068,1589,15,"2026-07-02T04:53:07Z"
2024-05-12,2024,0.341466970061694,1365,15,"2026-07-02T04:53:07Z"
2024-05-13,2024,0.350853627870976,1087,13,"2026-07-02T04:53:07Z"
2024-05-14,2024,0.347690270206858,1463,15,"2026-07-02T04:53:07Z"
2024-05-15,2024,0.338995594741823,1180,15,"2026-07-02T04:53:07Z"
2024-05-16,2024,0.350569271937822,534,6,"2026-07-02T04:53:07Z"
2024-05-17,2024,0.34672786391036,1382,15,"2026-07-02T04:53:07Z"
2024-05-18,2024,0.346549880441188,1272,14,"2026-07-02T04:53:07Z"
2024-05-19,2024,0.341473289817241,1302,15,"2026-07-02T04:53:07Z"
2024-05-20,2024,0.344066534191914,1080,12,"2026-07-02T04:53:07Z"
2024-05-21,2024,0.348470235472088,1301,15,"2026-07-02T04:53:07Z"
2024-05-22,2024,0.343245148402372,1494,15,"2026-07-02T04:53:07Z"
2024-05-23,2024,0.341197978987353,873,8,"2026-07-02T04:53:07Z"
2024-05-24,2024,0.348748871044246,1277,14,"2026-07-02T04:53:07Z"
2024-05-25,2024,0.343685586478133,1162,15,"2026-07-02T04:53:07Z"
2024-05-26,2024,0.346503638915398,1189,15,"2026-07-02T04:53:07Z"
2024-05-27,2024,0.342360041028984,915,10,"2026-07-02T04:53:07Z"
2024-05-28,2024,0.347426708468125,1511,15,"2026-07-02T04:53:07Z"
2024-05-29,2024,0.347249262161837,1538,16,"2026-07-02T04:53:07Z"
2024-05-30,2024,0.342858883521251,807,8,"2026-07-02T04:53:07Z"
2024-05-31,2024,0.347800178245762,1102,15,"2026-07-02T04:53:07Z"
2024-06-01,2024,0.342155999834622,1313,15,"2026-07-02T04:53:07Z"
2024-06-02,2024,0.340079349552056,1363,15,"2026-07-02T04:53:07Z"
2024-06-03,2024,0.352815316511531,816,8,"2026-07-02T04:53:07Z"
2024-06-04,2024,0.343565835934836,1368,15,"2026-07-02T04:53:07Z"
2024-06-05,2024,0.34582376189112,1253,14,"2026-07-02T04:53:07Z"
2024-06-06,2024,0.333190998137522,1061,10,"2026-07-02T04:53:07Z"
2024-06-07,2024,0.341172872717121,1314,14,"2026-07-02T04:53:07Z"
2024-06-08,2024,0.343519661788481,1532,14,"2026-07-02T04:53:07Z"
2024-06-09,2024,0.341679868388815,1448,14,"2026-07-02T04:53:07Z"
2024-06-10,2024,0.346314234147988,649,7,"2026-07-02T04:53:07Z"
2024-06-11,2024,0.34304204947986,1372,15,"2026-07-02T04:53:07Z"
2024-06-12,2024,0.339647673931393,1356,15,"2026-07-02T04:53:07Z"
2024-06-13,2024,0.343852838397257,1056,11,"2026-07-02T04:53:07Z"
2024-06-14,2024,0.342297461531814,1448,15,"2026-07-02T04:53:07Z"
2024-06-15,2024,0.342165257562026,1426,14,"2026-07-02T04:53:07Z"
