"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
670810,"Logan Gillaspie","SDP",31,7,0,5.43463388949338,5.45662747573732,1,0.83333333,0.22321429,42,112,,87.6789285714286,84.6198214285714,,7,,,37.5,0,0,7,2025
676604,"Tyler Zuber","- - -",59,12,0,3.99555934204341,4.35745559888193,2.33333333,0.83035714,0.27235772,86,246,,110.134210063722,106.162704167582,,12,,,34.9593495934959,0,0,12,2025
663321,"Nick Hernandez","HOU",52,10.6666666666667,0,5.39057751031286,6.35793578630236,1.375,0.71,0.25791855,93,221,,89.4709502262443,65.7617194570136,,10.6666666666667,,,42.0814479638009,0,0,10.6666666666667,2025
700187,"Troy Taylor","SEA",37,6.66666666666667,0,6.65664356776521,7.80405022175683,0.66666667,0.85714286,0.21323529,52,136,,102.909701492537,102.652089552239,,6.66666666666667,,,38.2352941176471,0,0,6.66666666666667,2025
676742,"Cam Sanders","PIT",34,6.66666666666667,0,6.50074451164629,7.19152894917551,0.8,0.73846154,0.27210884,59,147,,108.604375,96.151,,6.66666666666667,,,40.1360544217687,0,0,6.66666666666667,2025
607200,"Erick Fedde","- - -",623,141,24,5.59704682417509,5.42630530333414,1.23880597,0.83444339,0.2356661,929,2372,,91.0969363332857,96.09438446755,120.666666666667,20.3333333333333,,5.875,39.1652613827993,0.855791962174941,120.666666666667,20.3333333333333,2025
682825,"Luis Mey","CIN",96,21,0,5.12027539145996,4.88122373237381,1.23529412,0.75595238,0.26904762,180,420,,111.018357487923,96.2604347826087,,21,,,42.8571428571429,0,0,21,2025
663878,"Nate Pearson","CHC",75,14.6666666666667,0,6.37146795319003,7.26879296326775,0.7,0.824,0.24285714,108,280,,103.653405017921,95.8078853046595,,14.6666666666667,,,38.5714285714286,0,0,14.6666666666667,2025
678368,"Valente Bellozo","MIA",348,81.3333333333333,6,4.87142750170877,5.3432478985576,2.34782609,0.8259542,0.22844175,474,1322,,94.2330320784888,89.8408187946848,25,56.3333333333333,,13.5555555555556,35.8547655068079,0.307377049180328,25,56.3333333333333,2025
614179,"Jose Ruiz","- - -",79,16.3333333333333,0,4.5521073069678,4.65052288527441,1.66666667,0.76315789,0.2384106,113,302,,97.669003952147,104.739028786584,,16.3333333333333,,,37.4172185430464,0,0,16.3333333333333,2025
